frame,timestamp,fps,latency_ms,cpu_percent,detections_count,labels
409,1778952084.03,10.68,92.89,68.4,7,"bottle,microwave,chair,bottle,bottle,bottle,bowl"
410,1778952084.11,11.65,85.05,58.8,7,"bottle,microwave,chair,bottle,bottle,bowl,bottle"
411,1778952084.2,11.56,85.83,62.2,6,"bottle,chair,microwave,bottle,bottle,bottle"
412,1778952084.28,11.66,85.09,56.3,7,"bottle,chair,microwave,bottle,bottle,bowl,bottle"
413,1778952084.37,11.65,85.16,61.1,7,"bottle,chair,microwave,bottle,bottle,bottle,bowl"
414,1778952084.46,11.52,86.1,58.3,5,"bottle,chair,microwave,bottle,bottle"
415,1778952084.55,11.4,87.02,61.1,8,"bottle,chair,bowl,bottle,microwave,bottle,bottle,bottle"
416,1778952084.63,11.32,87.56,60.0,7,"bottle,chair,microwave,bottle,bowl,bottle,bottle"
417,1778952084.72,11.43,86.73,55.9,6,"bottle,chair,microwave,bottle,bottle,bottle"
418,1778952084.81,11.64,85.11,57.6,6,"bottle,microwave,chair,bowl,bottle,bottle"
419,1778952084.89,11.6,85.55,61.1,8,"bottle,microwave,chair,bottle,bottle,bottle,bowl,bottle"
420,1778952084.98,11.52,86.08,57.6,7,"bottle,chair,microwave,bottle,bottle,bowl,bottle"
421,1778952085.07,10.94,90.66,57.6,7,"bottle,chair,microwave,bowl,bottle,bottle,bottle"
422,1778952085.16,11.53,86.04,54.5,7,"bottle,microwave,chair,bowl,bottle,bottle,bottle"
423,1778952085.25,11.33,87.58,58.8,7,"bottle,microwave,chair,bottle,bottle,bottle,bowl"
424,1778952085.33,11.66,85.02,63.2,8,"microwave,bottle,chair,bottle,bottle,bottle,bowl,bottle"
425,1778952085.42,11.48,86.46,56.3,7,"bottle,microwave,chair,bottle,bowl,bottle,bottle"
426,1778952085.51,11.44,86.6,57.1,7,"bottle,microwave,chair,bottle,bottle,bowl,bottle"
427,1778952085.6,11.66,85.11,58.8,7,"bottle,chair,microwave,bottle,bottle,bottle,bowl"
428,1778952085.68,11.61,85.41,62.2,8,"bottle,chair,microwave,bottle,bottle,bottle,bowl,bottle"
429,1778952085.77,11.7,84.77,56.3,6,"bottle,microwave,chair,bottle,bottle,bowl"
430,1778952085.85,11.58,85.63,57.6,6,"bottle,chair,microwave,bottle,bottle,bottle"
431,1778952085.94,11.63,85.32,56.2,8,"bottle,chair,microwave,bottle,bottle,bowl,bottle,bottle"
432,1778952086.03,11.45,86.62,63.2,7,"bottle,microwave,chair,bottle,bottle,bottle,bowl"
433,1778952086.11,11.55,85.92,61.1,7,"bottle,microwave,chair,bottle,bottle,bottle,bowl"
434,1778952086.2,11.31,87.62,62.2,6,"bottle,chair,microwave,bottle,bottle,bottle"
435,1778952086.29,11.54,85.95,61.5,6,"bottle,microwave,chair,bottle,bowl,bottle"
436,1778952086.38,11.62,85.39,56.3,6,"bottle,microwave,chair,bottle,bottle,bottle"
437,1778952086.46,11.63,85.25,58.8,5,"microwave,bottle,chair,bottle,bottle"
438,1778952086.55,11.58,85.65,57.6,6,"bottle,chair,microwave,bottle,bottle,bottle"
439,1778952086.64,11.5,86.29,57.6,6,"bottle,chair,microwave,bottle,bottle,bottle"
440,1778952086.72,11.56,85.74,58.8,7,"bottle,chair,microwave,bottle,bottle,bottle,bowl"
441,1778952086.81,11.43,86.76,60.5,6,"bottle,microwave,chair,bottle,bottle,bottle"
442,1778952086.9,11.32,87.57,58.8,6,"bottle,microwave,chair,bowl,bottle,bottle"
443,1778952086.99,11.43,86.8,62.2,5,"bottle,microwave,chair,bottle,bottle"
444,1778952087.07,11.54,86.01,62.2,5,"bottle,microwave,chair,bottle,bottle"
445,1778952087.16,11.57,85.77,54.5,6,"bottle,chair,microwave,bottle,bottle,bottle"
446,1778952087.25,11.57,85.72,58.8,6,"bottle,microwave,chair,bottle,bottle,bottle"
447,1778952087.33,11.56,85.74,61.1,6,"bottle,chair,microwave,bottle,bottle,bottle"
448,1778952087.42,11.58,85.65,56.2,6,"bottle,microwave,chair,bottle,bottle,bottle"
449,1778952087.51,11.48,86.42,61.1,5,"bottle,microwave,chair,bottle,bottle"
450,1778952087.59,11.66,85.05,58.8,6,"bottle,microwave,chair,bottle,bottle,bottle"
451,1778952087.68,11.59,85.57,58.8,7,"bottle,chair,microwave,bowl,bottle,bottle,bottle"
452,1778952087.77,11.38,87.16,58.3,6,"bottle,microwave,chair,bottle,bottle,bottle"
453,1778952087.86,11.46,86.55,57.6,7,"bottle,microwave,chair,bottle,bottle,bowl,bottle"
454,1778952087.94,11.55,85.85,60.0,5,"bottle,microwave,chair,bottle,bottle"
455,1778952088.03,11.32,87.68,57.1,6,"bottle,microwave,chair,bottle,bottle,bottle"
456,1778952088.12,11.33,87.52,60.0,5,"bottle,microwave,chair,bottle,bottle"
457,1778952088.21,11.34,87.51,58.8,6,"bottle,microwave,chair,bottle,bottle,bottle"
458,1778952088.29,11.71,84.63,58.8,5,"microwave,bottle,chair,bottle,bottle"
459,1778952088.38,11.59,85.6,54.5,6,"microwave,bottle,chair,bottle,bottle,bottle"
460,1778952088.47,11.46,86.49,57.6,7,"bottle,chair,bottle,person,microwave,bottle,bottle"
461,1778952088.55,11.58,85.69,63.2,9,"bottle,person,microwave,chair,bottle,bottle,person,bottle,bottle"
462,1778952088.64,11.42,86.79,56.3,7,"person,microwave,bottle,chair,bottle,bottle,person"
463,1778952088.73,11.45,86.61,57.6,8,"person,microwave,bottle,chair,bottle,bottle,person,bottle"
464,1778952088.82,11.42,86.76,58.3,9,"person,bottle,microwave,person,bottle,bottle,bottle,microwave,bottle"
465,1778952088.91,11.45,86.62,57.6,8,"person,bottle,person,microwave,bottle,bottle,bottle,bottle"
466,1778952089.0,10.88,91.17,58.8,6,"person,bottle,microwave,person,bottle,bottle"
467,1778952089.09,11.23,88.28,64.9,6,"person,bottle,person,bottle,bottle,refrigerator"
468,1778952089.17,11.43,86.8,60.5,5,"person,bottle,person,bottle,bottle"
469,1778952089.26,11.3,87.74,62.2,5,"person,bottle,person,bottle,bottle"
470,1778952089.35,11.41,86.83,61.1,6,"person,bottle,person,bottle,bottle,bottle"
471,1778952089.44,11.4,86.98,61.5,6,"person,bottle,person,bottle,bottle,bottle"
472,1778952089.53,11.35,87.33,62.2,5,"person,bottle,person,bottle,bottle"
473,1778952089.62,11.4,86.97,61.1,5,"person,bottle,person,bottle,bottle"
474,1778952089.7,11.36,87.24,61.5,5,"person,bottle,person,bottle,bottle"
475,1778952089.79,11.41,86.91,62.2,6,"person,bottle,bottle,chair,bottle,person"
476,1778952089.88,11.51,86.13,62.2,5,"person,bottle,person,bottle,bottle"
477,1778952089.97,11.52,86.09,56.3,4,"person,bottle,bottle,person"
478,1778952090.06,10.29,96.44,59.0,6,"person,bottle,person,bottle,microwave,bottle"
479,1778952090.15,11.44,86.56,60.5,4,"person,bottle,person,bottle"
480,1778952090.24,11.43,86.67,61.5,3,"person,bottle,person"
481,1778952090.33,11.5,86.3,57.6,4,"person,bottle,person,chair"
482,1778952090.41,11.34,87.43,57.1,3,"person,bottle,person"
483,1778952090.5,11.33,87.52,57.1,3,"person,chair,person"
484,1778952090.59,11.5,86.14,54.8,2,"person,chair"
485,1778952090.68,11.27,88.07,57.1,3,"person,chair,person"
486,1778952090.77,11.11,89.08,61.5,3,"person,person,chair"
487,1778952090.86,11.2,88.59,59.5,3,"person,person,chair"
488,1778952090.95,11.3,87.63,57.6,2,"person,chair"
489,1778952091.04,10.94,90.65,60.0,3,"person,person,chair"
490,1778952091.13,11.22,88.25,57.1,3,"person,person,chair"
491,1778952091.22,11.37,87.23,61.1,3,"person,person,chair"
492,1778952091.3,11.37,87.21,57.1,3,"person,person,chair"
493,1778952091.39,11.39,87.1,60.0,2,"person,person"
494,1778952091.48,11.36,87.32,57.1,3,"person,person,chair"
495,1778952091.57,11.47,86.52,58.3,3,"person,person,chair"
496,1778952091.66,11.38,87.13,57.6,3,"person,person,chair"
497,1778952091.75,11.32,87.62,57.1,3,"person,person,chair"
498,1778952091.83,11.48,86.35,58.8,2,"person,person"
499,1778952091.92,11.38,87.12,58.3,3,"person,person,chair"
500,1778952092.01,11.22,88.44,57.1,2,"person,chair"
501,1778952092.1,11.13,89.19,54.5,3,"person,person,chair"
502,1778952092.19,11.34,87.42,61.1,3,"person,person,chair"
503,1778952092.28,11.34,87.46,59.5,2,"person,person"
504,1778952092.36,11.45,86.63,56.2,2,"person,person"
505,1778952092.45,11.33,87.56,59.5,2,"person,person"
506,1778952092.54,11.38,87.14,58.3,3,"person,person,chair"
507,1778952092.63,11.43,86.76,57.6,3,"person,person,chair"
508,1778952092.72,11.39,87.09,58.3,3,"person,person,chair"
509,1778952092.8,11.4,87.05,56.2,2,"person,person"
510,1778952092.89,11.33,87.56,58.3,2,"person,person"
511,1778952092.98,11.34,87.46,55.9,4,"person,bottle,person,chair"
512,1778952093.07,11.07,89.6,58.3,4,"person,bottle,person,bottle"
513,1778952093.16,11.37,87.29,54.5,4,"person,bottle,person,bottle"
514,1778952093.25,11.3,87.8,61.1,2,"person,person"
515,1778952093.34,11.41,86.94,57.1,2,"person,person"
516,1778952093.43,11.36,87.31,61.1,3,"person,person,person"
517,1778952093.51,11.35,87.42,55.9,1,person
518,1778952093.6,11.25,88.14,54.5,1,person
519,1778952093.69,11.11,89.14,58.3,2,"person,bottle"
520,1778952093.78,11.08,89.47,57.1,1,person
521,1778952093.87,11.09,89.43,60.5,1,person
522,1778952093.96,11.05,89.67,58.3,1,person
523,1778952094.07,9.92,100.06,61.5,1,person
524,1778952094.16,10.57,93.88,52.8,1,person
525,1778952094.25,11.56,85.8,58.8,1,person
526,1778952094.33,11.62,85.35,63.2,2,"person,suitcase"
527,1778952094.42,11.58,85.67,56.2,2,"person,suitcase"
528,1778952094.51,11.62,85.39,57.1,1,person
529,1778952094.59,11.74,84.55,58.8,1,person
530,1778952094.68,11.56,85.79,53.3,1,person
531,1778952094.77,11.65,85.19,61.1,1,person
532,1778952094.85,11.59,85.57,57.6,1,person
533,1778952094.94,11.69,84.89,60.0,2,"person,tie"
534,1778952095.03,11.15,88.97,58.8,2,"person,tie"
535,1778952095.11,11.58,85.69,62.2,1,person
536,1778952095.2,11.64,85.17,51.7,1,person
537,1778952095.29,11.72,84.62,63.2,1,person
538,1778952095.37,11.68,84.91,54.8,2,"person,suitcase"
539,1778952095.46,11.66,85.05,63.2,2,"person,suitcase"
540,1778952095.54,11.66,85.06,58.8,2,"person,suitcase"
541,1778952095.63,11.67,84.99,60.6,2,"person,suitcase"
542,1778952095.72,11.77,84.26,58.8,2,"person,suitcase"
543,1778952095.8,11.61,85.43,61.1,2,"suitcase,person"
544,1778952095.89,11.78,84.11,57.6,2,"suitcase,person"
545,1778952095.97,11.66,85.07,53.3,2,"person,suitcase"
546,1778952096.06,11.65,85.12,62.2,2,"person,suitcase"
547,1778952096.14,11.69,84.92,53.3,2,"person,suitcase"
548,1778952096.23,11.71,84.68,62.2,2,"person,suitcase"
549,1778952096.32,11.66,85.11,54.8,2,"person,suitcase"
550,1778952096.4,11.74,84.46,57.6,2,"person,suitcase"
551,1778952096.49,11.77,84.28,60.6,2,"person,suitcase"
552,1778952096.57,11.72,84.58,54.8,2,"person,suitcase"
553,1778952096.66,11.65,85.12,63.2,2,"person,suitcase"
554,1778952096.74,11.63,85.27,56.2,2,"person,suitcase"
555,1778952096.83,11.63,85.34,61.1,2,"person,suitcase"
556,1778952096.92,11.57,85.73,54.5,2,"person,suitcase"
557,1778952097.0,11.58,85.69,61.8,3,"person,suitcase,person"
558,1778952097.09,11.79,84.1,61.1,3,"person,suitcase,person"
559,1778952097.17,11.66,85.09,57.6,1,suitcase
560,1778952097.26,11.76,84.34,54.8,1,suitcase
561,1778952097.35,11.78,84.2,62.2,2,"suitcase,person"
562,1778952097.43,11.64,85.19,57.6,2,"person,person"
563,1778952097.52,11.59,85.57,60.0,2,"person,suitcase"
564,1778952097.6,11.63,85.28,54.8,2,"person,suitcase"
565,1778952097.69,11.62,85.34,62.2,2,"person,suitcase"
566,1778952097.78,11.58,85.63,57.6,2,"person,suitcase"
567,1778952097.86,11.68,84.95,57.6,1,person
568,1778952097.95,11.65,85.12,58.8,2,"person,person"
569,1778952098.04,11.54,85.94,57.6,1,person
570,1778952098.12,11.63,85.22,63.2,1,person
571,1778952098.21,11.63,85.36,53.3,1,person
572,1778952098.29,11.62,85.37,63.9,1,person
573,1778952098.38,11.66,85.06,58.8,1,person
574,1778952098.47,11.62,85.34,56.3,1,person
575,1778952098.55,11.65,85.16,61.1,1,person
576,1778952098.64,11.7,84.78,57.6,1,person
577,1778952098.72,11.6,85.52,61.1,1,person
578,1778952098.81,11.73,84.58,60.0,1,person
579,1778952098.9,11.64,85.23,58.8,1,person
580,1778952098.98,11.67,84.96,60.0,1,person
581,1778952099.08,10.71,92.71,61.8,1,person
582,1778952099.16,11.63,85.14,61.1,1,person
583,1778952099.25,11.62,85.4,56.3,1,person
584,1778952099.33,11.69,84.84,57.6,1,person
585,1778952099.42,11.65,85.14,53.3,1,person
586,1778952099.51,11.71,84.69,61.1,1,person
587,1778952099.59,11.9,83.36,56.7,1,person
588,1778952099.68,11.74,84.48,57.6,1,person
589,1778952099.76,11.77,84.33,61.1,1,person
590,1778952099.85,11.77,84.24,60.0,1,person
591,1778952099.93,11.6,85.58,57.6,1,person
592,1778952100.02,11.48,86.39,58.3,1,person
593,1778952100.11,11.58,85.6,60.6,2,"person,bottle"
594,1778952100.19,11.61,85.45,56.2,2,"person,bottle"
595,1778952100.28,11.67,85.02,56.3,2,"person,bottle"
596,1778952100.36,11.62,85.39,57.6,2,"person,bottle"
597,1778952100.45,11.71,84.69,57.6,2,"person,bottle"
598,1778952100.54,11.75,84.43,56.3,2,"person,bottle"
599,1778952100.62,11.78,84.21,62.2,2,"person,bottle"
600,1778952100.71,11.76,84.27,56.2,2,"person,bottle"
601,1778952100.79,11.72,84.64,54.8,2,"person,bottle"
602,1778952100.88,11.88,83.45,58.8,2,"person,bottle"
603,1778952100.96,11.7,84.76,58.8,2,"person,bottle"
604,1778952101.05,11.57,85.74,56.3,2,"person,bottle"
605,1778952101.13,11.76,84.38,57.6,2,"person,bottle"
606,1778952101.22,11.64,85.2,58.8,3,"person,bottle,person"
607,1778952101.3,11.83,83.87,61.1,2,"person,bottle"
608,1778952101.39,11.77,84.29,60.0,2,"person,bottle"
609,1778952101.47,11.79,84.15,54.8,3,"person,bottle,microwave"
610,1778952101.56,11.75,84.39,58.8,3,"person,bottle,microwave"
611,1778952101.65,11.76,84.37,62.9,2,"person,bottle"
612,1778952101.73,11.77,84.22,56.2,2,"person,bottle"
613,1778952101.82,11.69,84.88,58.8,2,"person,bottle"
614,1778952101.9,11.75,84.44,60.0,2,"person,bottle"
615,1778952101.99,11.58,85.69,54.5,2,"person,bottle"
616,1778952102.07,11.76,84.35,61.8,2,"person,bottle"
617,1778952102.16,11.65,85.18,57.6,2,"person,bottle"
618,1778952102.25,11.68,84.92,62.2,2,"person,bottle"
619,1778952102.33,11.75,84.44,60.0,2,"person,bottle"
620,1778952102.42,11.71,84.67,58.8,2,"person,bottle"
621,1778952102.5,11.79,84.13,60.0,2,"person,bottle"
622,1778952102.59,11.73,84.54,58.8,2,"person,bottle"
623,1778952102.67,11.67,85.04,61.1,2,"person,bottle"
624,1778952102.76,11.8,84.03,58.8,2,"person,bottle"
625,1778952102.84,11.73,84.56,57.6,2,"person,bottle"
626,1778952102.93,11.74,84.43,60.0,2,"person,bottle"
627,1778952103.01,11.67,85.02,60.0,2,"person,bottle"
628,1778952103.1,11.71,84.7,57.6,2,"person,bottle"
629,1778952103.19,11.69,84.91,60.0,2,"person,bottle"
630,1778952103.27,11.71,84.67,57.6,2,"person,bottle"
631,1778952103.36,11.71,84.72,61.1,2,"person,bottle"
632,1778952103.44,11.77,84.22,57.6,2,"person,bottle"
633,1778952103.53,11.7,84.8,58.1,2,"person,bottle"
634,1778952103.61,11.77,84.25,62.2,2,"person,bottle"
635,1778952103.7,11.75,84.42,57.6,1,person
636,1778952103.78,11.75,84.42,58.8,1,person
637,1778952103.87,11.75,84.45,62.2,1,person
638,1778952103.95,11.9,83.33,53.3,1,person
639,1778952104.05,10.65,93.23,64.9,1,person
640,1778952104.13,11.71,84.68,62.2,1,person
641,1778952104.22,11.74,84.47,56.3,2,"person,suitcase"
642,1778952104.3,11.72,84.63,56.3,2,"person,suitcase"
643,1778952104.39,11.84,83.77,61.1,1,person
644,1778952104.47,11.8,84.03,58.8,1,person
645,1778952104.56,11.78,84.23,57.6,1,person
646,1778952104.64,11.77,84.28,58.8,1,person
647,1778952104.73,11.68,84.93,62.2,1,person
648,1778952104.82,11.71,84.73,54.8,1,person
649,1778952104.9,11.76,84.37,63.9,1,person
650,1778952104.99,11.77,84.23,57.6,1,person
651,1778952105.07,11.43,86.75,61.1,1,person
652,1778952105.16,11.79,84.13,57.6,1,person
653,1778952105.24,11.75,84.43,57.6,1,person
654,1778952105.33,11.83,83.83,62.2,1,person
655,1778952105.41,11.82,83.94,58.8,1,person
656,1778952105.5,11.63,85.27,57.6,1,person
657,1778952105.59,11.77,84.31,61.1,1,person
658,1778952105.67,11.74,84.5,56.2,1,person
659,1778952105.76,11.72,84.7,56.3,1,person
660,1778952105.84,11.78,84.21,62.9,1,person
661,1778952105.93,11.77,84.33,57.6,1,person
662,1778952106.01,11.64,85.2,58.8,1,person
663,1778952106.1,11.62,85.38,57.6,1,person
664,1778952106.18,11.74,84.43,57.6,1,person
665,1778952106.27,11.66,85.11,57.6,1,person
666,1778952106.36,11.68,84.91,63.2,1,person
667,1778952106.44,11.74,84.48,58.8,1,person
668,1778952106.53,11.71,84.74,56.3,1,person
669,1778952106.61,11.74,84.47,61.1,1,person
670,1778952106.7,11.78,84.16,58.8,1,person
671,1778952106.78,11.63,85.31,54.8,1,person
672,1778952106.87,11.77,84.22,61.1,1,person
673,1778952106.96,11.69,84.83,58.8,1,person
674,1778952107.04,11.48,86.42,60.0,1,person
